2870,"*[[Filip Lazăr (musician)|Filip Lazăr]] (1894–1936)","Filip Lazăr (musician)"
2871,"*[[Henri Lazarof]] (1932–2013)","Henri Lazarof"
2872,"*[[Sylvio Lazzari]] (1857–1944)","Sylvio Lazzari"
2873,"*[[Simon Le Duc]] (Leduc) (1742–1777)","Simon Le Duc"
2874,"*[[Paul Le Flem]] (1881–1984)","Paul Le Flem"
2875,"*[[Dorian Le Gallienne]] (1915–1963)","Dorian Le Gallienne"
2876,"*[[Claude Le Jeune]] (1528/1530–1600)","Claude Le Jeune"
2877,"*[[Gaspard Le Roux]] (c. 1660 – 1707)","Gaspard Le Roux"
2878,"*[[Adrian Le Roy]] (c. 1520 – 1598)","Adrian Le Roy"
2879,"*[[Jean-François Le Sueur]] (Lesueur) (1760–1837)","Jean-François Le Sueur"
2880,"*[[Nicolas Lebègue]] (1631–1702)","Nicolas Lebègue"
2881,"*[[Firmin Lebel]] (fl. from c. 1540; died 1573)","Firmin Lebel"
2882,"*[[Francesca Lebrun]] (Franziska Danzi) (1756–1791)","Francesca Lebrun"
2883,"*[[Ludwig August Lebrun]] (1752–1790)","Ludwig August Lebrun"
2884,"*[[Paul-Henri-Joseph Lebrun]] (1863–1920)","Paul-Henri-Joseph Lebrun"
2885,"*[[Jean-Marie Leclair]] (l'aîné) (1697–1764)","Jean-Marie Leclair"
2886,"*[[Jean-Marie Leclair the younger]] (1703–1777)","Jean-Marie Leclair the younger"
2887,"*[[Alexandre Charles Lecocq]] (1832–1918)","Alexandre Charles Lecocq"
2888,"*[[Ernesto Lecuona]] (1895–1963)","Ernesto Lecuona"
2889,"*[[Philip Ledger]] (1937–2012)","Philip Ledger"
2890,"*[[George Alexander Lee]] (1802–1851)","George Alexander Lee"
2891,"*[[Noël Lee]] (1924–2013)","Noël Lee"
2892,"*[[Thomas Oboe Lee]] (born 1945)","Thomas Oboe Lee"
2893,"*[[Benjamin Lees]] (1924–2010)","Benjamin Lees"
2894,"*[[Reinbert de Leeuw]] (1938–2020)","Reinbert de Leeuw"
2895,"*[[Ton de Leeuw]] (1926–1996)","Ton de Leeuw"
2896,"*[[Nicola Frances LeFanu]] (born 1947)","Nicola Frances LeFanu"
2897,"*[[Charles-Edouard Lefebvre|Charles Édouard Lefebvre]] (1843–1917)","Charles-Edouard Lefebvre"
2898,"*[[Louis James Alfred Lefébure-Wély]] (1817–1869)","Louis James Alfred Lefébure-Wély"
2899,"*[[Jean-Xavier Lefèvre]] (1763–1829)","Jean-Xavier Lefèvre"
2900,"*[[Vic Legley|Victor Legley]] (1915–1994)","Vic Legley"
2901,"*[[Luigi Legnani]] (1790–1877)","Luigi Legnani"
2902,"*[[Michel Legrand]] (1932–2019)","Michel Legrand"
2903,"*[[Guillaume Legrant]] (Lemarcherier) (fl. 1405–1449)","Guillaume Legrant"
2904,"*[[Johannes Legrant]] (fl. c. 1420–1440)","Johannes Legrant"
2905,"*[[Giovanni Legrenzi]] (1626–1690)","Giovanni Legrenzi"
2906,"*[[Joseph Legros]] (1739–1793)","Joseph Legros"
2907,"*[[Franz Lehár]] (1870–1948)","Franz Lehár"
2908,"*[[Liza Lehmann]] (1862–1918)","Liza Lehmann"
2909,"*[[Leonard Lehrman|Leonard J. Lehrman]] (born 1949)","Leonard Lehrman"
2910,"*[[Franz Lehrndorfer]] (1928–2013)","Franz Lehrndorfer"
2911,"*[[Jerry Leiber]] (1933–2011)","Jerry Leiber"
2912,"*[[René Leibowitz]] (1913–1972)","René Leibowitz"
2913,"*[[Jón Leifs]] (1899–1968)","Jón Leifs"
2914,"*[[Walter Leigh]] (1905–1942)","Walter Leigh"
2915,"*[[Kenneth Leighton]] (1929–1988)","Kenneth Leighton"
2916,"*[[William Leighton]] (c. 1565 – 1622)","William Leighton"
2917,"*[[Guillaume Lekeu]] (1870–1894)","Guillaume Lekeu"
2918,"*[[Edwin Lemare]] (1866–1934)","Edwin Lemare"
2919,"*[[Lorenz Lemlin]] (c. 1495 – after 1549)","Lorenz Lemlin"
2920,"*[[Jacques-Nicolas Lemmens]] (1823–1881)","Jacques-Nicolas Lemmens"
2921,"*[[Jean-Baptiste Lemoyne (composer)|Jean-Baptiste Lemoyne]] (1751–1796)","Jean-Baptiste Lemoyne (composer)"
2922,"*[[Erwin Lendvai]] (1882–1949)","Erwin Lendvai"
2923,"*[[Kamilló Lendvay]] (1928–2016)","Kamilló Lendvay"
2924,"*[[Alfonso Leng]] (1894–1974)","Alfonso Leng"
2925,"*[[Nicholas Lens]] (born 1957)","Nicholas Lens"
2926,"*[[James Lentini]] (born 1958)","James Lentini"
2927,"*[[Stefano Lentini]] (born 1974)","Stefano Lentini"
2928,"*[[Georges Lentz]] (born 1965)","Georges Lentz"
2929,"*[[Julius Lenzberg]] (1878–1956)","Julius Lenzberg"
2930,"*[[Leonardo Leo]] (1694–1744)","Leonardo Leo"
2931,"*[[Isabella Leonarda]] (1620–1704)","Isabella Leonarda"
2932,"*[[Ruggiero Leoncavallo]] (1857–1919)","Ruggiero Leoncavallo"
2933,"*[[Gabriele Leone]] (c. 1735 – 1790)","Gabriele Leone"
2934,"*[[Franco Leoni]] (1864–1949)","Franco Leoni"
2935,"*[[Léonin]] (fl. 1150s–1201)","Léonin"
2936,"*[[Mykola Leontovych]] (1877–1921)","Mykola Leontovych"
2937,"*[[Leopold I, Holy Roman Emperor]] (1640–1705)","Leopold I, Holy Roman Emperor"
2938,"*[[Wassili Leps]] (1870–1942)","Wassili Leps"
2939,"*[[Fred Lerdahl]] (born 1943)","Fred Lerdahl"
2940,"*[[Xavier Leroux]] (1863–1919)","Xavier Leroux"
2941,"*[[Theodor Leschetizky]] (1830–1915)","Theodor Leschetizky"
2942,"*[[Henry David Leslie|Henry Leslie]] (1822–1896)","Henry David Leslie"
2943,"*[[Franciszek Lessel]] (1780–1838)","Franciszek Lessel"
2944,"*[[Oscar Levant]] (1906–1972)","Oscar Levant"
2945,"*[[Richard Leveridge]] (1670–1758)","Richard Leveridge"
2946,"*[[Richard Michael Levey]] (1811–1899)","Richard Michael Levey"
2947,"*[[Michaël Lévinas]] (born 1949)","Michaël Lévinas"
2948,"*[[Marvin David Levy]] (1932–2015)","Marvin David Levy"
2949,"*[[David Lewin]] (1933–2003)","David Lewin"
2950,"*[[Frank Lewin]] (1925–2008)","Frank Lewin"
2951,"*[[Andrew Lewis (composer)|Andrew Lewis]] (born 1963)","Andrew Lewis (composer)"
2952,"*[[Jeffrey Lewis (composer)|Jeffrey Lewis]] (born 1942)","Jeffrey Lewis (composer)"
2953,"*[[Ignace Leybach]] (1817–1891)","Ignace Leybach"
2954,"*[[Georg Dietrich Leyding]] (1664–1710)","Georg Dietrich Leyding"
2955,"*[[Ulrich Leyendecker]] (1946–2018)","Ulrich Leyendecker"
2956,"*[[Jean L'Heritier|Jean Lhéritier]] (L'Heritier; Lirithier) (c. 1480–after 1551)","Jean L'Heritier"
2957,"*[[Fran Lhotka]] (1883–1962)","Fran Lhotka"
2958,"*[[Reginaldus Libert]] (fl. c. 1425–1435)","Reginaldus Libert"
2959,"*[[Heinrich Lichner]] (1829–1898)","Heinrich Lichner"
2960,"*[[Johann Georg Lickl]] (1769–1843)","Johann Georg Lickl"
2961,"*[[Cristiano Giuseppe Lidarti]] (1730–1795)","Cristiano Giuseppe Lidarti"
2962,"*[[Jorge Liderman]] (1957–2008)","Jorge Liderman"
2963,"*[[Ingvar Lidholm]] (1921–2017)","Ingvar Lidholm"
2964,"*[[Lowell Liebermann]] (born 1961)","Lowell Liebermann"
2965,"*[[Peter Lieberson]] (1946–2011)","Peter Lieberson"
2966,"*[[Rolf Liebermann]] (1910–1999)","Rolf Liebermann"
2967,"*[[Clement Liebert]] (fl. 1433–1454)","Clement Liebert"
2968,"*[[Thurlow Lieurance]] (1878–1963)","Thurlow Lieurance"
2969,"*[[György Ligeti]] (1923–2006)","György Ligeti"
2970,"*[[Douglas Lilburn]] (1915–2001)","Douglas Lilburn"
2971,"*[[Ingemar Liljefors]] (1906–1981)","Ingemar Liljefors"
2972,"*[[Ruben Liljefors]] (1871–1936)","Ruben Liljefors"
2973,"*[[Giuseppe Lillo]] (1814–1863)","Giuseppe Lillo"
2974,"*[[Liza Lim]] (born 1966)","Liza Lim"
2975,"*[[Johannes de Limburgia]] (Johannes Vinandi) (fl. 1408?–1431)","Johannes de Limburgia"
2976,"*[[Limenius]] (fl. 128 BC)","Limenius"
2977,"*[[Armand Limnander]] (1814–1892)","Armand Limnander"
2978,"*[[Paul Lincke]] (1866–1946)","Paul Lincke"
2979,"*[[Magnus Lindberg]] (born 1958)","Magnus Lindberg"
2980,"*[[Nils Lindberg]] (1933–2022)","Nils Lindberg"
2981,"*[[Oskar Lindberg (composer)|Oskar Lindberg]] (1887–1955)","Oskar Lindberg (composer)"
2982,"*[[Adolf Fredrik Lindblad]] (1801–1878)","Adolf Fredrik Lindblad"
2983,"*[[Otto Lindblad]] (1809–1864)","Otto Lindblad"
2984,"*[[Bo Linde]] (1933–1970)","Bo Linde"
2985,"*[[Hans-Martin Linde]] (born 1930)","Hans-Martin Linde"
2986,"*[[Pär Lindgren]] (born 1952)","Pär Lindgren"
2987,"*[[Eugen Lindner]] (1858–1915)","Eugen Lindner"
2988,"*[[Peter Josef von Lindpaintner|Peter Joseph von Lindpaintner]] (1791–1856)","Peter Josef von Lindpaintner"
2989,"*[[Jukka Linkola]] (born 1955)","Jukka Linkola"
2990,"*[[Thomas Linley the elder]] (1733–1795)","Thomas Linley the elder"
2991,"*[[Thomas Linley the younger]] (1756–1778)","Thomas Linley the younger"
2992,"*[[George Linley]] (1798–1865)","George Linley"
2993,"*[[George Linstead]] (1908–1974)","George Linstead"
2994,"*[[Guy de Lioncourt]] (1885–1961)","Guy de Lioncourt"
2995,"*[[Karol Lipiński]] (1790–1861)","Karol Lipiński"
2996,"*[[Marijan Lipovšek]] (1910–1995)","Marijan Lipovšek"
2997,"*[[Vatroslav Lisinski]] (1819–1854)","Vatroslav Lisinski"
2998,"*[[Claude Joseph Rouget de Lisle]] (1760–1836)","Claude Joseph Rouget de Lisle"
2999,"*[[Franz Liszt]] (1811–1886)","Franz Liszt"
3000,"*[[Gaston Litaize]] (1909–1991)","Gaston Litaize"
3001,"*[[Antonio de Literes]] (1673–1747)","Antonio de Literes"
3002,"*[[Henry Charles Litolff]] (1818–1891)","Henry Charles Litolff"
3003,"*[[Giulio Litta]] (1822–1891)","Giulio Litta"
3004,"*[[Ricardo Llorca]] (born 1962)","Ricardo Llorca"
3005,"*[[George Lloyd (composer)|George Lloyd]] (1913–1998)","George Lloyd (composer)"
3006,"*[[Andrew Lloyd Webber]] (born 1948)","Andrew Lloyd Webber"
3007,"*[[William Lloyd Webber]] (1914–1982)","William Lloyd Webber"
3008,"*[[Johann Christian Lobe]] (1797–1881)","Johann Christian Lobe"
3009,"*[[Alonso Lobo]] (1555–1617)","Alonso Lobo"
3010,"*[[Duarte Lobo]] (c. 1565 – 1646)","Duarte Lobo"
3011,"*[[Elias Álvares Lôbo]] (1834–1901)","Elias Álvares Lôbo"
3012,"*[[Pietro Locatelli]] (1695–1764)","Pietro Locatelli"
3013,"*[[Matthew Locke (composer)|Matthew Locke]] (c. 1621 – 1677)","Matthew Locke (composer)"
3014,"*[[Dan Locklair]] (born 1949)","Dan Locklair"
3015,"*[[Normand Lockwood]] (1906–2002)","Normand Lockwood"
3016,"*[[Edward Loder]] (1813–1865)","Edward Loder"
3017,"*[[George Loder]] (1816–1868)","George Loder"
3018,"*[[Charles Martin Loeffler]] (1861–1935)","Charles Martin Loeffler"
3019,"*[[Jacques Loeillet]] (1685–1748)","Jacques Loeillet"
3020,"*[[Jean-Baptiste Loeillet de Ghent]] (1688 – c. 1720)","Jean-Baptiste Loeillet de Ghent"
3021,"*[[Jean-Baptiste Loeillet of London]] (1680–1730)","Jean-Baptiste Loeillet of London"
3022,"*[[Frank Loesser]] (1910–1969)","Frank Loesser"
3023,"*[[Theo Loevendie]] (born 1930)","Theo Loevendie"
3024,"*[[Johann Carl Gottfried Loewe|Carl Loewe]] (1796–1869)","Johann Carl Gottfried Loewe"
3025,"*[[Nicola Bonifacio Logroscino]] (1698 – c. 1764)","Nicola Bonifacio Logroscino"
3026,"*[[Martin Lohse]] (born 1971)","Martin Lohse"
3027,"*[[Otto Lohse]] (1858–1925)","Otto Lohse"
3028,"*[[Marvin Peterson|Hannibal Lokumbe]] (Marvin Peterson) (born 1948)","Marvin Peterson"
3029,"*[[Antonio Lolli]] (1725–1802)","Antonio Lolli"
3030,"*[[Ruth Lomon]] (1930–2017)","Ruth Lomon"
3031,"*[[Alessandro Longo]] (1864–1945)","Alessandro Longo"
3032,"*[[Paolo Longo]] (born 1967)","Paolo Longo"
3033,"*[[Antoine de Longueval]] (fl. 1498–1525)","Antoine de Longueval"
3034,"*[[Harvey Worthington Loomis]] (1865–1930)","Harvey Worthington Loomis"
3035,"*[[Fernando Lopes-Graça]] (1906–1994)","Fernando Lopes-Graça"
3036,"*[[Francisco Lopez Capillas]] (c. 1615 – 1673)","Francisco Lopez Capillas"
3037,"*[[Esteban López Morago]] (c. 1575 – after 1630)","Esteban López Morago"
3038,"*[[Jimmy Lopez]] (born 1978)","Jimmy Lopez"
3039,"*[[Richard Loqueville]] (fl. from 1410; died 1418)","Richard Loqueville"
3040,"*[[Bent Lorentzen]] (1935–2018)","Bent Lorentzen"
3041,"*[[Paolo Lorenzani]] (1640–1713)","Paolo Lorenzani"
3042,"*[[Oscar Lorenzo Fernândez]] (1897–1948)","Oscar Lorenzo Fernândez"
3043,"*[[Albert Lortzing]] (1801–1851)","Albert Lortzing"
3044,"*[[Francisco Losada]] (1612–1667)","Francisco Losada"
3045,"*[[Jan Antonín Losy|Johann Anton Losy]] (Logy) (c. 1650 – 1721)","Jan Antonín Losy"
3046,"*[[Mark Lothar]] (1902–1985)","Mark Lothar"
3047,"*[[Antonio Lotti]] (c. 1667 – 1740)","Antonio Lotti"
3048,"*[[Ivana Loudová]] (1941–2017)","Ivana Loudová"
3049,"*[[Alexina Louie]] (born 1949)","Alexina Louie"
3050,"*[[Arthur Lourié]] (1892–1966)","Arthur Lourié"
3051,"*[[Samuel Lover]] (1797–1868)","Samuel Lover"
3052,"*[[Adriano Lualdi]] (1885–1971)","Adriano Lualdi"
3053,"*[[Bertram Luard-Selby]] (1853–1918)","Bertram Luard-Selby"
3054,"*[[Vincent Lübeck]] (1654–1740)","Vincent Lübeck"
3055,"*[[Charles Lucas (musician)|Charles Lucas]] (1808–1869)","Charles Lucas (musician)"
3056,"*[[Clarence Lucas]] (1866–1947)","Clarence Lucas"
3057,"*[[Leighton Lucas]] (1903–1982)","Leighton Lucas"
3058,"*[[Arjen Anthony Lucassen]] (born 1960)","Arjen Anthony Lucassen"
3059,"*[[Andrea Luchesi]] (1741–1801)","Andrea Luchesi"
3060,"*[[Alvin Lucier]] (1931–2021)","Alvin Lucier"
3061,"*[[Arno Lücker]] (born 1979)","Arno Lücker"
3062,"*[[Nicholas Ludford]] (c. 1490 – 1557)","Nicholas Ludford"
3063,"*[[Otto Luening]] (1900–1996)","Otto Luening"
3064,"*[[Alexandre Luigini]] (1850–1906)","Alexandre Luigini"
3065,"*[[Ivan Lukačić]] (c. 1587 – 1648)","Ivan Lukačić"
3066,"*[[Zdeněk Lukáš]] (1928–2007)","Zdeněk Lukáš"
3067,"*[[Giovanni Lorenzo Lulier]] (1662–1700)","Giovanni Lorenzo Lulier"
3068,"*[[Jean-Baptiste Lully]] (1632–1687)","Jean-Baptiste Lully"
3069,"*[[Jean-Louis Lully]] (1667–1688)","Jean-Louis Lully"
3070,"*[[Louis Lully]] (1664–1734)","Louis Lully"
3071,"*[[Hans Christian Lumbye]] (1810–1874)","Hans Christian Lumbye"
3072,"*[[Johannes Lupi]] (c. 1506 – 1539)","Johannes Lupi"
3073,"*[[Ambrose Lupo]] (fl. from 1539; died 1591)","Ambrose Lupo"
3074,"*[[Thomas Lupo the elder|Thomas Lupo]] (1571–1627)","Thomas Lupo the elder"
3075,"*[[Filippo de Lurano]] (c. 1470 – after 1520)","Filippo de Lurano"
3076,"*[[Vicente Lusitano]] (fl. c. 1551–1561)","Vicente Lusitano"
3077,"*[[Witold Lutosławski]] (1913–1994)","Witold Lutosławski"
3078,"*[[Elisabeth Lutyens]] (1906–1983)","Elisabeth Lutyens"
3079,"*[[Meyer Lutz|Wilhelm Meyer Lutz]] (1829–1903)","Meyer Lutz"
3080,"*[[Arkady Luxemburg]] (born 1939)","Arkady Luxemburg"
3081,"*[[Carolus Luython]] (1557–1620)","Carolus Luython"
3082,"*[[Luzzasco Luzzaschi]] (1545?–1607)","Luzzasco Luzzaschi"
3083,"*[[Alexei Lvov|Alexei Fyodorovich Lvov]] (1798–1870)","Alexei Lvov"
3084,"*[[Anatoly Lyadov]] (1855–1914)","Anatoly Lyadov"
3085,"*[[Sergei Lyapunov]] (1859–1924)","Sergei Lyapunov"
3086,"*[[Boris Lyatoshinsky]] (1895–1968)","Boris Lyatoshinsky"
3087,"*[[Ralph Lyford]] (1882–1927)","Ralph Lyford"
3088,"*[[Mykola Lysenko|Mykola Vitaliiovych Lysenko]] (1842–1912)","Mykola Lysenko"
3089,"*[[Stanyslav Lyudkevych]] (1879–1979)","Stanyslav Lyudkevych"
3090,"*[[Ma Sicong]] (1912–1987)","Ma Sicong"
3091,"*[[Lorin Maazel]] (1930–2014)","Lorin Maazel"
3092,"*[[Teodulo Mabellini]] (1817–1897)","Teodulo Mabellini"
3093,"*[[Hamish MacCunn]] (1868–1916)","Hamish MacCunn"
3094,"*[[Edward MacDowell]] (1860–1908)","Edward MacDowell"
3095,"*[[José Maceda]] (1917–2004)","José Maceda"
3096,"*[[Teo Macero]] (1925–2008)","Teo Macero"
3097,"*[[George Alexander Macfarren]] (1813–1887)","George Alexander Macfarren"
3098,"*[[Walter Cecil Macfarren]] (1826–1905)","Walter Cecil Macfarren"
3099,"*[[Manuel Machado (composer)|Manuel Machado]] (c. 1590 – 1646)","Manuel Machado (composer)"
3100,"*[[Sergio Machado]] (born 1963)","Sergio Machado"
3101,"*[[Peter Machajdik]] (born 1961)","Peter Machajdik"
3102,"*[[Guillaume de Machaut]] ({{circa|1300}}–1377)<ref>{{cite encyclopedia |author-link=:de:Wulf Arlt |author=Arlt, Wulf |year=2001 |encyclopedia=[[Grove Music Online]] |title=Machaut [Machau, Machault], Guillaume de |publisher=[[Oxford University Press]] |location=Oxford |access-date=23 November 2020 |doi=10.1093/gmo/9781561592630.article.51865 |isbn=9781561592630 |url-access=subscription |url=https://www.oxfordmusiconline.com/grovemusic/view/10.1093/gmo/9781561592630.001.0001/omo-9781561592630-e-0000051865 }} {{Grove Music subscription}}</ref>","Guillaume de Machaut"
3103,"*[[François-Bernard Mâche]] (born 1935)","François-Bernard Mâche"
3104,"*[[Le Sieur de Machy]] (died after 1692)","Le Sieur de Machy"
3105,"*[[Alexander Mackenzie (composer)|Alexander Mackenzie]] (1847–1935)","Alexander Mackenzie (composer)"
3106,"*[[John Mackey (composer)|John Mackey]] (born 1973)","John Mackey (composer)"
3107,"*[[Steven Mackey]] (born 1956)","Steven Mackey"
3108,"*[[Kevin MacLeod]] (born 1972)","Kevin MacLeod"
3109,"*[[James MacMillan (composer)|James MacMillan]] (born 1959)","James MacMillan (composer)"
3110,"*[[Elizabeth Maconchy]] (1907–1994)","Elizabeth Maconchy"
3111,"*[[Robin Maconie]] (born 1942)","Robin Maconie"
3112,"*[[Giovanni de Macque]] (c. 1549 – 1614)","Giovanni de Macque"
3113,"*[[Bruno Maderna]] (1920–1973)","Bruno Maderna"
3114,"*[[Leevi Madetoja]] (1887–1947)","Leevi Madetoja"
3115,"*[[Filipe da Madre de Deus]] (c. 1630 – c. 1688 or later)","Filipe da Madre de Deus"
3116,"*[[Jef Maes]] (1905–1996)","Jef Maes"
3117,"*[[Filipe de Magalhães]] (c. 1571 – 1652)","Filipe de Magalhães"
3118,"*[[Frederik Magle]] (born 1977)","Frederik Magle"
3119,"*[[Albéric Magnard]] (1865–1914)","Albéric Magnard"
3120,"*[[Victor Magnien]] (1802–1885)","Victor Magnien"
3121,"*[[Désiré Magnus]] (1828–1884)","Désiré Magnus"
3122,"*[[Janet Maguire]] (1927–2019)","Janet Maguire"
3123,"*[[Ernst Mahle]] (born 1929)","Ernst Mahle"
3124,"*[[Gustav Mahler]] (1860–1911)","Gustav Mahler"
3125,"*[[Mesías Maiguashca]] (born 1938)","Mesías Maiguashca"
3126,"*[[Jean Maillard]] (c. 1515?–c. 1570)","Jean Maillard"
3127,"*[[Aimé Maillart]] (1817–1871)","Aimé Maillart"
3128,"*[[Martin Mailman]] (1932–2000)","Martin Mailman"
3129,"*[[Giorgio Mainerio]] (c. 1535 – 1582)","Giorgio Mainerio"
3130,"*[[Philipp Maintz]] (born 1977)","Philipp Maintz"
3131,"*[[Gian Francesco de Majo]] (1732–1770)","Gian Francesco de Majo"
3132,"*[[Giuseppe de Majo]] (1697–1771)","Giuseppe de Majo"
3133,"*[[Kiril Makedonski]] (1925–1984)","Kiril Makedonski"
3134,"*[[Andreas Makris]] (1930–2005)","Andreas Makris"
3135,"*[[Abertijne Malcourt|Malcourt]] (fl. c. 1470–1480)","Abertijne Malcourt"
3136,"*[[Pierre van Maldere]] (1729–1768)","Pierre van Maldere"
3137,"*[[Paul de Maleingreau]] (1887–1956)","Paul de Maleingreau"
3138,"*[[Dmitry Malikov]] (born 1970)","Dmitry Malikov"
3139,"*[[Gian Francesco Malipiero]] (1882–1973)","Gian Francesco Malipiero"
3140,"*[[Riccardo Malipiero]] (1914–2003)","Riccardo Malipiero"
3141,"*[[Otto Malling]] (1848–1915)","Otto Malling"
3142,"*[[Gui Mallon]] (born 1953)","Gui Mallon"
3143,"*[[Pierre de Manchicourt]] (c. 1510 – 1564)","Pierre de Manchicourt"
3144,"*[[Francesco Mancini (composer)|Francesco Mancini]] (1672–1737)","Francesco Mancini (composer)"
3145,"*[[Henry Mancini]] (1924–1994)","Henry Mancini"
3146,"*[[Josip Mandić]] (1883–1959)","Josip Mandić"
3147,"*[[Francesco Manelli]] (1594–1667)","Francesco Manelli"
3148,"*[[Francesco Manfredini]] (1684–1762)","Francesco Manfredini"
3149,"*[[Franco Mannino]] (1924–2005)","Franco Mannino"
3150,"*[[Philippe Manoury]] (born 1952)","Philippe Manoury"
3151,"*[[Keith Mansfield]] (born 1941)","Keith Mansfield"
3152,"*[[Tigran Mansurian]] (born 1939)","Tigran Mansurian"
3153,"*[[Jaakko Mäntyjärvi]] (born 1963)","Jaakko Mäntyjärvi"
3154,"*[[Paul Manz]] (1919–2009)","Paul Manz"
3155,"*[[Marco Marazzoli]] (c. 1602 – 1662)","Marco Marazzoli"
3156,"*[[Marin Marais]] (1656–1728)","Marin Marais"
3157,"*[[Roland Marais]] (c. 1685 – c. 1750)","Roland Marais"
3158,"*[[Alessandro Marcello]] (1669–1747)","Alessandro Marcello"
3159,"*[[Benedetto Marcello]] (1686–1739)","Benedetto Marcello"
3160,"*[[Andrew March]] (born 1973)","Andrew March"
3161,"*[[Louis Marchand]] (1669–1732)","Louis Marchand"
3162,"*[[Filippo Marchetti]] (1831–1902)","Filippo Marchetti"
3163,"*[[Anthony Marinelli]] (born 1959)","Anthony Marinelli"
3164,"*[[Christian Marclay]] (born 1955)","Christian Marclay"
3165,"*[[Czesław Marek]] (1891–1985)","Czesław Marek"
3166,"*[[Luca Marenzio]] (c. 1553 – 1599)","Luca Marenzio"
3167,"*[[Franco Margola]] (1908–1992)","Franco Margola"
3168,"*[[Maria Antonia Walpurgis of Bavaria]] (Electress of Saxony) (1724–1780)","Maria Antonia Walpurgis of Bavaria"
3169,"*[[Dario Marianelli]] (born 1963)","Dario Marianelli"
3170,"*[[José Marín (composer)|José Marín]] (1618–1699)","José Marín (composer)"
3171,"*[[Biagio Marini]] (1594–1663)","Biagio Marini"
3172,"*[[Igor Markevitch]] (1912–1983)","Igor Markevitch"
3173,"*[[Miklós Maros]] (born 1943)","Miklós Maros"
3174,"*[[Arturo Márquez]] (born 1950)","Arturo Márquez"
3175,"*[[Heinrich Marschner]] (1795–1861)","Heinrich Marschner"
3176,"*[[John Marsh (composer)|John Marsh]] (1752–1828)","John Marsh (composer)"
3177,"*[[Henri Marteau]] (1874–1934)","Henri Marteau"
3178,"*[[François Martin (composer)|François Martin]] (1727–1757)","François Martin (composer)"
3179,"*[[Frank Martin (composer)|Frank Martin]] (1890–1974)","Frank Martin (composer)"
3180,"*[[Philip Martin (pianist)|Philip Martin]] (born 1947)","Philip Martin (pianist)"
3181,"*[[Vicente Martin y Soler]] (1754–1806)","Vicente Martin y Soler"
3182,"*[[Marianna Martines|Marianna von Martines]] (1744–1812)","Marianna Martines"
3183,"*[[Giovanni Battista Martini]] (Padre Martini) (1706–1784)","Giovanni Battista Martini"
3184,"*[[Jean Paul Egide Martini]] (1741–1816)","Jean Paul Egide Martini"
3185,"*[[Johannes Martini]] (c. 1430/1440–1497)","Johannes Martini"
3186,"*[[Donald Martino]] (1931–2005)","Donald Martino"
3187,"*[[Bohuslav Martinů]] (1890–1959)","Bohuslav Martinů"
3188,"*[[Steve Martland]] (1959–2013)","Steve Martland"
