refString,fstName,midNames,lstName,fullName,origLangName,currGender,dobYgr,dobMgr,dobDgr,dobFlag
https://en.wikipedia.org/w/index.php?title=Aimé_Maillart&oldid=1222359353,Aimé,,Maillart,Aimé Maillart,,,1817,3,24,b.
https://en.wikipedia.org/w/index.php?title=Martin_Mailman&oldid=1107401457,Martin,,Mailman,Martin Mailman,,,,,,b.
https://en.wikipedia.org/w/index.php?title=Giorgio_Mainerio&oldid=1220381873,Giorgio,,Mainerio,Giorgio Mainerio,,,,,,c.
https://en.wikipedia.org/w/index.php?title=Philipp_Maintz&oldid=1218351022,Philipp,,Maintz,Philipp Maintz,,,1977,2,28,b.
https://en.wikipedia.org/w/index.php?title=Gian_Francesco_de_Majo&oldid=1218350335,Gian,,Majo,Gian Francesco de Majo,,,1732,3,24,b.
https://en.wikipedia.org/w/index.php?title=Giuseppe_de_Majo&oldid=1218350338,Giuseppe,,Majo,Giuseppe de Majo,,,,,,b.
https://en.wikipedia.org/w/index.php?title=Kiril_Makedonski&oldid=1227005557,Kiril,,Makedonski,Kiril Makedonski,,,1925,1,19,b.
https://en.wikipedia.org/w/index.php?title=Andreas_Makris&oldid=1220508230,Andreas,,Makris,Andreas Makris,,,1991,,,c.
https://en.wikipedia.org/w/index.php?title=Abertijne_Malcourt&oldid=1167796912,Abertijne,,Malcourt,Abertijne Malcourt,,,,,,b.
https://en.wikipedia.org/w/index.php?title=Pieter_van_Maldere&oldid=1187529950,Pieter,,Maldere,Pieter van Maldere,,,,,,b.
https://en.wikipedia.org/w/index.php?title=Paul_de_Maleingreau&oldid=1122260774,Paul,,Maleingreau,Paul de Maleingreau,,,,,,b.
https://en.wikipedia.org/w/index.php?title=Dmitry_Malikov&oldid=1225947564,Dmitry,,Malikov,Dmitry Malikov,,,1970,1,29,b.
https://en.wikipedia.org/w/index.php?title=Gian_Francesco_Malipiero&oldid=1218350358,Gian,,Malipiero,Gian Francesco Malipiero,,,1882,3,18,b.
https://en.wikipedia.org/w/index.php?title=Riccardo_Malipiero&oldid=1206055407,Riccardo,,Malipiero,Riccardo Malipiero,,,1914,7,24,b.
https://en.wikipedia.org/w/index.php?title=Otto_Malling&oldid=1216810157,Otto,,Malling,Otto Malling,,,1848,6,1,b.
https://en.wikipedia.org/w/index.php?title=Gui_Mallon&oldid=1206034496,Gui,,Mallon,Gui Mallon,,,,,,b.
https://en.wikipedia.org/w/index.php?title=Pierre_de_Manchicourt&oldid=1225488168,Pierre,,Manchicourt,Pierre de Manchicourt,,,1510,,,c.
https://en.wikipedia.org/w/index.php?title=Francesco_Mancini_(composer)&oldid=1218350190,Francesco,,Mancini,Francesco Mancini (composer),,,1672,1,16,b.
https://en.wikipedia.org/w/index.php?title=Henry_Mancini&oldid=1225008374,Henry,,Mancini,Henry Mancini,,,1924,4,16,b.
https://en.wikipedia.org/w/index.php?title=Josip_Mandić&oldid=1200042149,Josip,,Mandić,Josip Mandić,,,1883,4,4,b.
https://en.wikipedia.org/w/index.php?title=Francesco_Manelli&oldid=1225458269,Francesco,,Manelli,Francesco Manelli,,,,,,b.
https://en.wikipedia.org/w/index.php?title=Francesco_Manfredini&oldid=1226050450,Francesco,,Manfredini,Francesco Manfredini,,,1684,6,22,b.
https://en.wikipedia.org/w/index.php?title=Franco_Mannino&oldid=1220699426,Franco,,Mannino,Franco Mannino,,,1924,4,25,b.
https://en.wikipedia.org/w/index.php?title=Philippe_Manoury&oldid=1218353048,Philippe,,Manoury,Philippe Manoury,,,1952,6,19,b.
https://en.wikipedia.org/w/index.php?title=Keith_Mansfield&oldid=1217976259,Keith,,Mansfield,Keith Mansfield,,,1941,,,b.
https://en.wikipedia.org/w/index.php?title=Tigran_Mansurian&oldid=1226339053,Tigran,,Mansurian,Tigran Mansurian,,,1939,1,27,b.
https://en.wikipedia.org/w/index.php?title=Jaakko_Mäntyjärvi&oldid=1195410489,Jaakko,,Mäntyjärvi,Jaakko Mäntyjärvi,,,,,,b.
https://en.wikipedia.org/w/index.php?title=Paul_Manz&oldid=1217481046,Paul,,Manz,Paul Manz,,,1919,5,10,b.
https://en.wikipedia.org/w/index.php?title=Marco_Marazzoli&oldid=1212375536,Marco,,Marazzoli,Marco Marazzoli,,,1602,,,b.
https://en.wikipedia.org/w/index.php?title=Marin_Marais&oldid=1215765627,Marin,,Marais,Marin Marais,,,1685,5,31,b.
https://en.wikipedia.org/w/index.php?title=Roland_Marais&oldid=1228479896,Roland,,Marais,Roland Marais,,,1685,,,c.
https://en.wikipedia.org/w/index.php?title=Alessandro_Marcello&oldid=1228440206,Alessandro,,Marcello,Alessandro Marcello,,,1673,2,1,b.
https://en.wikipedia.org/w/index.php?title=Benedetto_Marcello&oldid=1218350357,Benedetto,,Marcello,Benedetto Marcello,,,,,,b.
https://en.wikipedia.org/w/index.php?title=Andrew_March&oldid=1224951284,Andrew,,March,Andrew March,,,1973,,,b.
https://en.wikipedia.org/w/index.php?title=Louis_Marchand&oldid=1178736736,Louis,,Marchand,Louis Marchand,,,1669,2,2,b.
https://en.wikipedia.org/w/index.php?title=Filippo_Marchetti&oldid=1225582592,Filippo,,Marchetti,Filippo Marchetti,,,1831,2,26,b.
https://en.wikipedia.org/w/index.php?title=Anthony_Marinelli&oldid=1225839011,Anthony,,Marinelli,Anthony Marinelli,,,1959,3,19,b.
https://en.wikipedia.org/w/index.php?title=Christian_Marclay&oldid=1209842936,Christian,,Marclay,Christian Marclay,,,1955,1,11,b.
https://en.wikipedia.org/w/index.php?title=Czesław_Marek&oldid=1216981754,Czesław,,Marek,Czesław Marek,,,1891,,,b.
https://en.wikipedia.org/w/index.php?title=Luca_Marenzio&oldid=1218503768,Luca,,Marenzio,Luca Marenzio,,,,,,b.
https://en.wikipedia.org/w/index.php?title=Franco_Margola&oldid=1226034992,Franco,,Margola,Franco Margola,,,1908,10,30,b.
https://en.wikipedia.org/w/index.php?title=Duchess_Maria_Antonia_of_Bavaria&oldid=1226948647,Duchess,,Bavaria,Duchess Maria Antonia of Bavaria,,,1724,7,18,b.
https://en.wikipedia.org/w/index.php?title=Dario_Marianelli&oldid=1225002629,Dario,,Marianelli,Dario Marianelli,,,1963,6,21,b.
https://en.wikipedia.org/w/index.php?title=José_Marín_(composer)&oldid=1069729998,José,,Marín,José Marín (composer),,,1619,,,c.
https://en.wikipedia.org/w/index.php?title=Biagio_Marini&oldid=1216987139,Biagio,,Marini,Biagio Marini,,,1594,2,5,b.
https://en.wikipedia.org/w/index.php?title=Igor_Markevitch&oldid=1222589016,Igor,,Markevitch,Igor Markevitch,,,1960,,,c.
https://en.wikipedia.org/w/index.php?title=Miklós_Maros&oldid=1226806386,Miklós,,Maros,Miklós Maros,,,1943,11,14,b.
https://en.wikipedia.org/w/index.php?title=Arturo_Márquez&oldid=1223903187,Arturo,,Márquez,Arturo Márquez,,,1950,12,20,b.
https://en.wikipedia.org/w/index.php?title=Heinrich_Marschner&oldid=1218351174,Heinrich,,Marschner,Heinrich Marschner,,,1795,8,16,b.
https://en.wikipedia.org/w/index.php?title=John_Marsh_(composer)&oldid=1219735590,John,,Marsh,John Marsh (composer),,,1752,5,31,b.
https://en.wikipedia.org/w/index.php?title=Henri_Marteau&oldid=1224504098,Henri,,Marteau,Henri Marteau,,,1874,3,31,b.
https://en.wikipedia.org/w/index.php?title=François_Martin_(composer)&oldid=1174905865,François,,Martin,François Martin (composer),,,1727,,,b.
https://en.wikipedia.org/w/index.php?title=Frank_Martin_(composer)&oldid=1228213581,Frank,,Martin,Frank Martin (composer),,,1890,9,15,b.
https://en.wikipedia.org/w/index.php?title=Philip_Martin_(pianist)&oldid=1163506913,Philip,,Martin,Philip Martin (pianist),,,1947,10,27,b.
https://en.wikipedia.org/w/index.php?title=Vicente_Martín_y_Soler&oldid=1218346741,Vicente,,Soler,Vicente Martín y Soler,,,,,,b.
https://en.wikipedia.org/w/index.php?title=Marianna_Martines&oldid=1228336634,Marianna,,Martines,Marianna Martines,,,1773,,,c.
https://en.wikipedia.org/w/index.php?title=Giovanni_Battista_Martini&oldid=1224553923,Giovanni,,Martini,Giovanni Battista Martini,,,1706,,,b.
https://en.wikipedia.org/w/index.php?title=Jean-Paul-Égide_Martini&oldid=1219387540,Jean-Paul-Égide,,Martini,Jean-Paul-Égide Martini,,,,,,b.
https://en.wikipedia.org/w/index.php?title=Johannes_Martini&oldid=1145534181,Johannes,,Martini,Johannes Martini,,,1440,,,c.
https://en.wikipedia.org/w/index.php?title=Donald_Martino&oldid=1205138648,Donald,,Martino,Donald Martino,,,1931,5,16,b.
https://en.wikipedia.org/w/index.php?title=Bohuslav_Martinů&oldid=1227552601,Bohuslav,,Martinů,Bohuslav Martinů,,,1890,12,8,b.
https://en.wikipedia.org/w/index.php?title=Steve_Martland&oldid=1211077290,Steve,,Martland,Steve Martland,,,1954,10,10,b.
https://en.wikipedia.org/w/index.php?title=Giuseppe_Martucci&oldid=1210816525,Giuseppe,,Martucci,Giuseppe Martucci,,,1856,1,6,b.
https://en.wikipedia.org/w/index.php?title=Vladimir_Martynov&oldid=1159685073,Vladimir,,Martynov,Vladimir Martynov,,,,,,b.
https://en.wikipedia.org/w/index.php?title=Joseph_Marx&oldid=1167968924,Joseph,,Marx,Joseph Marx,,,1882,5,11,b.
https://en.wikipedia.org/w/index.php?title=Karl_Marx_(composer)&oldid=1214430053,Karl,,Marx,Karl Marx (composer),,,1897,11,12,b.
https://en.wikipedia.org/w/index.php?title=Eduard_Marxsen&oldid=1217846889,Eduard,,Marxsen,Eduard Marxsen,,,1806,7,23,b.
https://en.wikipedia.org/w/index.php?title=Pietro_Mascagni&oldid=1225844867,Pietro,,Mascagni,Pietro Mascagni,,,,,,b.
https://en.wikipedia.org/w/index.php?title=David_Maslanka&oldid=1200122948,David,,Maslanka,David Maslanka,,,1943,8,30,b.
https://en.wikipedia.org/w/index.php?title=Daniel_Gregory_Mason&oldid=1173404821,Daniel,,Mason,Daniel Gregory Mason,,,1873,11,20,b.
https://en.wikipedia.org/w/index.php?title=William_Mason_(composer)&oldid=1215272725,William,,Mason,William Mason (composer),,,1829,1,24,b.
https://en.wikipedia.org/w/index.php?title=Paola_Massarenghi&oldid=1218503492,Paola,,Massarenghi,Paola Massarenghi,,,1565,8,5,b.
https://en.wikipedia.org/w/index.php?title=Jean-Baptiste_Masse&oldid=1063810296,Jean-Baptiste,,Masse,Jean-Baptiste Masse,,,1700,,,c.
https://en.wikipedia.org/w/index.php?title=Victor_Massé&oldid=1218353050,Victor,,Massé,Victor Massé,,,1822,3,7,b.
https://en.wikipedia.org/w/index.php?title=Jules_Massenet&oldid=1218353249,Jules,,Massenet,Jules Massenet,,,,,,b.
https://en.wikipedia.org/w/index.php?title=Gérard_Masson&oldid=1144367861,Gérard,,Masson,Gérard Masson,,,1936,8,12,b.
https://en.wikipedia.org/w/index.php?title=Lovro_von_Matačić&oldid=1216994301,Lovro,,Matačić,Lovro von Matačić,,,1899,2,14,b.
https://en.wikipedia.org/w/index.php?title=Johannes_Matelart&oldid=1198304103,Johannes,,Matelart,Johannes Matelart,,,,,,b.
https://en.wikipedia.org/w/index.php?title=William_Mathias&oldid=1218447802,William,,Mathias,William Mathias,,,1934,11,1,b.
https://en.wikipedia.org/w/index.php?title=André_Mathieu&oldid=1217476566,André,,Mathieu,André Mathieu,,,1929,2,18,b.
https://en.wikipedia.org/w/index.php?title=Yoritsune_Matsudaira&oldid=1218346580,Yoritsune,,Matsudaira,Yoritsune Matsudaira,,,1907,5,5,b.
https://en.wikipedia.org/w/index.php?title=Teizo_Matsumura&oldid=1218346566,Teizo,,Matsumura,Teizo Matsumura,,,1929,1,15,b.
https://en.wikipedia.org/w/index.php?title=Nicola_Matteis&oldid=1223288976,Nicola,,Matteis,Nicola Matteis,,,1650,,,c.
https://en.wikipedia.org/w/index.php?title=Matteo_da_Perugia&oldid=1137659602,Matteo,,Perugia,Matteo da Perugia,,,,,,b.
https://en.wikipedia.org/w/index.php?title=Johann_Mattheson&oldid=1218351021,Johann,,Mattheson,Johann Mattheson,,,1681,9,28,b.
https://en.wikipedia.org/w/index.php?title=Colin_Matthews&oldid=1175355999,Colin,,Matthews,Colin Matthews,,,1946,2,13,b.
https://en.wikipedia.org/w/index.php?title=Siegfried_Matthus&oldid=1218351304,Siegfried,,Matthus,Siegfried Matthus,,,1934,4,13,b.
https://en.wikipedia.org/w/index.php?title=Peter_Matz&oldid=1227010546,Peter,,Matz,Peter Matz,,,1928,11,6,b.
https://en.wikipedia.org/w/index.php?title=Rudolf_Mauersberger&oldid=1217998611,Rudolf,,Mauersberger,Rudolf Mauersberger,,,1889,1,29,b.
https://en.wikipedia.org/w/index.php?title=John_Henry_Maunder&oldid=1218347532,John,,Maunder,John Henry Maunder,,,1858,2,21,b.
https://en.wikipedia.org/w/index.php?title=Nicholas_Maw&oldid=1166989633,Nicholas,,Maw,Nicholas Maw,,,1935,11,5,b.
https://en.wikipedia.org/w/index.php?title=Colin_Mawby&oldid=1217480634,Colin,,Mawby,Colin Mawby,,,1936,5,9,b.
https://en.wikipedia.org/w/index.php?title=Frederick_May_(composer)&oldid=1201679161,Frederick,,May,Frederick May (composer),,,1911,6,9,b.
https://en.wikipedia.org/w/index.php?title=Charles_Mayer_(composer)&oldid=1224801642,Charles,,Mayer,Charles Mayer (composer),,,1799,3,21,b.
https://en.wikipedia.org/w/index.php?title=Emilie_Mayer&oldid=1221640634,Emilie,,Mayer,Emilie Mayer,,,1812,5,14,b.
https://en.wikipedia.org/w/index.php?title=John_Maynard_(composer)&oldid=1199087642,John,,Maynard,John Maynard (composer),,,1569,,,b.
https://en.wikipedia.org/w/index.php?title=Ascanio_Mayone&oldid=1218371618,Ascanio,,Mayone,Ascanio Mayone,,,1565,,,c.
https://en.wikipedia.org/w/index.php?title=Rupert_Ignaz_Mayr&oldid=1217485194,Rupert,,Mayr,Rupert Ignaz Mayr,,,1646,,,b.
https://en.wikipedia.org/w/index.php?title=Simon_Mayr&oldid=1218351300,Simon,,Mayr,Simon Mayr,,,1763,6,14,b.
https://en.wikipedia.org/w/index.php?title=Toshiro_Mayuzumi&oldid=1220572627,Toshiro,,Mayuzumi,Toshiro Mayuzumi,,,1929,2,20,b.
https://en.wikipedia.org/w/index.php?title=Jacques_Féréol_Mazas&oldid=1224504105,Jacques,,Mazas,Jacques Féréol Mazas,,,1875,,,c.
https://en.wikipedia.org/w/index.php?title=Domenico_Mazzocchi&oldid=1063804849,Domenico,,Mazzocchi,Domenico Mazzocchi,,,,,,b.
https://en.wikipedia.org/w/index.php?title=Virgilio_Mazzocchi&oldid=1144751972,Virgilio,,Mazzocchi,Virgilio Mazzocchi,,,1597,7,22,b.
https://en.wikipedia.org/w/index.php?title=Giovanni_Mazzuoli&oldid=1218001326,Giovanni,,Mazzuoli,Giovanni Mazzuoli,,,1360,,,c.
https://en.wikipedia.org/w/index.php?title=John_McCabe_(composer)&oldid=1223148094,John,,McCabe,John McCabe (composer),,,,,,b.
https://en.wikipedia.org/w/index.php?title=Cecilia_McDowall&oldid=1227106874,Cecilia,,McDowall,Cecilia McDowall,,,1951,,,b.
https://en.wikipedia.org/w/index.php?title=John_Blackwood_McEwen&oldid=1220923175,John,,McEwen,John Blackwood McEwen,,,1868,4,13,b.
https://en.wikipedia.org/w/index.php?title=Peter_McGarr&oldid=1195415198,Peter,,McGarr,Peter McGarr,,,1953,,,b.
https://en.wikipedia.org/w/index.php?title=Michael_McGlynn&oldid=1227472356,Michael,,McGlynn,Michael McGlynn,,,1964,5,11,b.
https://en.wikipedia.org/w/index.php?title=John_McGuire_(composer)&oldid=1218171100,John,,McGuire,John McGuire (composer),,,1942,6,27,b.
https://en.wikipedia.org/w/index.php?title=Rod_McKuen&oldid=1227677105,Rod,,McKuen,Rod McKuen,,,1933,4,29,b.
https://en.wikipedia.org/w/index.php?title=John_McLachlan_(composer)&oldid=1216419681,John,,McLachlan,John McLachlan (composer),,,1964,3,5,b.
https://en.wikipedia.org/w/index.php?title=Paul_McSwiney&oldid=1218349219,Paul,,McSwiney,Paul McSwiney,,,1856,3,,b.
https://en.wikipedia.org/w/index.php?title=Richard_Meale&oldid=1197357290,Richard,,Meale,Richard Meale,,,,,,b.
https://en.wikipedia.org/w/index.php?title=Kirke_Mechem&oldid=1221865423,Kirke,,Mechem,Kirke Mechem,,,1925,8,16,b.
https://en.wikipedia.org/w/index.php?title=Tilo_Medek&oldid=1218351191,Tilo,,Medek,Tilo Medek,,,1940,1,22,b.
https://en.wikipedia.org/w/index.php?title=Johann_Valentin_Meder&oldid=1215595812,Johann,,Meder,Johann Valentin Meder,,,1649,,,c.
https://en.wikipedia.org/w/index.php?title=Nikolai_Medtner&oldid=1216981983,Nikolai,,Medtner,Nikolai Medtner,,,1951,11,3,b.
https://en.wikipedia.org/w/index.php?title=Étienne_Méhul&oldid=1226882270,Étienne,,Méhul,Étienne Méhul,,,1763,6,22,b.
https://en.wikipedia.org/w/index.php?title=Johan_de_Meij&oldid=1216804786,Johan,,Meij,Johan de Meij,,,1953,11,23,b.
https://en.wikipedia.org/w/index.php?title=Alessandro_Melani&oldid=1218348401,Alessandro,,Melani,Alessandro Melani,,,1639,2,4,b.
https://en.wikipedia.org/w/index.php?title=Jacopo_Melani&oldid=1218348724,Jacopo,,Melani,Jacopo Melani,,,1623,7,6,b.
https://en.wikipedia.org/w/index.php?title=Erkki_Melartin&oldid=1218349561,Erkki,,Melartin,Erkki Melartin,,,1875,2,7,b.
https://en.wikipedia.org/w/index.php?title=Diogo_Dias_Melgás&oldid=1169628014,Diogo,,Melgás,Diogo Dias Melgás,,,,,,b.
https://en.wikipedia.org/w/index.php?title=Fanny_Mendelssohn&oldid=1228423514,Fanny,,Mendelssohn,Fanny Mendelssohn,,,1805,11,14,b.
https://en.wikipedia.org/w/index.php?title=Felix_Mendelssohn&oldid=1226459488,Felix,,Mendelssohn,Felix Mendelssohn,,,1809,2,3,b.
https://en.wikipedia.org/w/index.php?title=Manuel_Mendes&oldid=1108648015,Manuel,,Mendes,Manuel Mendes,,,1547,,,c.
https://en.wikipedia.org/w/index.php?title=Rosendo_Mendizábal&oldid=1178919476,Rosendo,,Mendizábal,Rosendo Mendizábal,,,1868,4,21,b.
https://en.wikipedia.org/w/index.php?title=Martin-Joseph_Mengal&oldid=1227665493,Martin-Joseph,,Mengal,Martin-Joseph Mengal,,,1784,1,27,b.
https://en.wikipedia.org/w/index.php?title=Alan_Menken&oldid=1228079556,Alan,,Menken,Alan Menken,,,1949,7,22,b.
https://en.wikipedia.org/w/index.php?title=Peter_Mennin&oldid=1217314891,Peter,,Mennin,Peter Mennin,,,1923,5,17,b.
https://en.wikipedia.org/w/index.php?title=Gian_Carlo_Menotti&oldid=1224743483,Gian,,Menotti,Gian Carlo Menotti,,,1911,7,7,b.
https://en.wikipedia.org/w/index.php?title=Wolfram_Menschick&oldid=1223008154,Wolfram,,Menschick,Wolfram Menschick,,,1937,10,28,b.
https://en.wikipedia.org/w/index.php?title=Sophie_Menter&oldid=1217483577,Sophie,,Menter,Sophie Menter,,,1846,7,29,b.
https://en.wikipedia.org/w/index.php?title=John_Merbecke&oldid=1217480368,John,,Merbecke,John Merbecke,,,,,,b.
https://en.wikipedia.org/w/index.php?title=Saverio_Mercadante&oldid=1223661506,Saverio,,Mercadante,Saverio Mercadante,,,,,,b.
https://en.wikipedia.org/w/index.php?title=Amédée_Méreaux&oldid=1210963407,Amédée,,Méreaux,Amédée Méreaux,,,1802,9,18,b.
https://en.wikipedia.org/w/index.php?title=Nicolas-Jean_Lefroid_de_Méreaux&oldid=1218353059,Nicolas-Jean,,Méreaux,Nicolas-Jean Lefroid de Méreaux,,,1781,,,c.
https://en.wikipedia.org/w/index.php?title=Aarre_Merikanto&oldid=1218349568,Aarre,,Merikanto,Aarre Merikanto,,,1893,6,29,b.
https://en.wikipedia.org/w/index.php?title=Oskar_Merikanto&oldid=1193063331,Oskar,,Merikanto,Oskar Merikanto,,,1924,2,7,b.
https://en.wikipedia.org/w/index.php?title=Gustav_Merkel&oldid=1217478951,Gustav,,Merkel,Gustav Merkel,,,1827,11,12,b.
https://en.wikipedia.org/w/index.php?title=Big_Maceo_Merriweather&oldid=1224652189,Big,,Merriweather,Big Maceo Merriweather,,,1905,3,31,b.
https://en.wikipedia.org/w/index.php?title=Wim_Mertens&oldid=1224348789,Wim,,Mertens,Wim Mertens,,,1953,5,14,b.
https://en.wikipedia.org/w/index.php?title=Johann_Kaspar_Mertz&oldid=1221477129,Johann,,Mertz,Johann Kaspar Mertz,,,1840,,,c.
https://en.wikipedia.org/w/index.php?title=Tarquinio_Merula&oldid=1218371631,Tarquinio,,Merula,Tarquinio Merula,,,1595,11,24,b.
https://en.wikipedia.org/w/index.php?title=Claudio_Merulo&oldid=1218503688,Claudio,,Merulo,Claudio Merulo,,,1533,4,8,b.
https://en.wikipedia.org/w/index.php?title=René_Mesangeau&oldid=1178872090,René,,Mesangeau,René Mesangeau,,,,,,b.
https://en.wikipedia.org/w/index.php?title=Vyacheslav_Mescherin&oldid=1223744524,Vyacheslav,,Mescherin,Vyacheslav Mescherin,,,1923,6,30,b.
https://en.wikipedia.org/w/index.php?title=André_Messager&oldid=1218353255,André,,Messager,André Messager,,,1853,12,30,b.
https://en.wikipedia.org/w/index.php?title=Guilielmus_Messaus&oldid=1091988902,Guilielmus,,Messaus,Guilielmus Messaus,,,,,,b.
https://en.wikipedia.org/w/index.php?title=Olivier_Messiaen&oldid=1223668176,Olivier,,Messiaen,Olivier Messiaen,,,1908,12,10,b.
https://en.wikipedia.org/w/index.php?title=Ludwig_Mestler&oldid=1218045040,Ludwig,,Mestler,Ludwig Mestler,,,1891,,,b.
https://en.wikipedia.org/w/index.php?title=Josep_Mestres_Quadreny&oldid=1191957891,Josep,,Quadreny,Josep Mestres Quadreny,,,1929,3,4,b.
https://en.wikipedia.org/w/index.php?title=Edgar_Meyer&oldid=1223681704,Edgar,,Meyer,Edgar Meyer,,,1960,11,24,b.
https://en.wikipedia.org/w/index.php?title=Ernst_Hermann_Meyer&oldid=1222006420,Ernst,,Meyer,Ernst Hermann Meyer,,,1905,12,8,b.
https://en.wikipedia.org/w/index.php?title=Giacomo_Meyerbeer&oldid=1226947585,Giacomo,,Meyerbeer,Giacomo Meyerbeer,,,1803,,,c.
https://en.wikipedia.org/w/index.php?title=Adam_Michna_z_Otradovic&oldid=1223856289,Adam,,Otradovic,Adam Michna z Otradovic,,,,,,b.
https://en.wikipedia.org/w/index.php?title=Richard_Mico&oldid=1154809575,Richard,,Mico,Richard Mico,,,,,,b.
https://en.wikipedia.org/w/index.php?title=Wilhelm_Middelschulte&oldid=1217478984,Wilhelm,,Middelschulte,Wilhelm Middelschulte,,,1863,4,3,b.
https://en.wikipedia.org/w/index.php?title=Marcin_Mielczewski&oldid=1196144824,Marcin,,Mielczewski,Marcin Mielczewski,,,1600,,,c.
https://en.wikipedia.org/w/index.php?title=Oreste_Migliaccio&oldid=1218367702,Oreste,,Migliaccio,Oreste Migliaccio,,,1882,,,b.
https://en.wikipedia.org/w/index.php?title=Francisco_Mignone&oldid=1218215652,Francisco,,Mignone,Francisco Mignone,,,1897,9,3,b.
https://en.wikipedia.org/w/index.php?title=Marcel_Mihalovici&oldid=1220948969,Marcel,,Mihalovici,Marcel Mihalovici,,,,,,b.
https://en.wikipedia.org/w/index.php?title=Minoru_Miki&oldid=1218346573,Minoru,,Miki,Minoru Miki,,,1930,3,16,b.
https://en.wikipedia.org/w/index.php?title=Nicolaus_Cracoviensis&oldid=1047541171,Nicolaus,,Cracoviensis,Nicolaus Cracoviensis,,,1548,,,c.
https://en.wikipedia.org/w/index.php?title=Luis_de_Milán&oldid=1218502547,Luis,,Milán,Luis de Milán,,,1500,,,c.
https://en.wikipedia.org/w/index.php?title=Francesco_Canova_da_Milano&oldid=1224403013,Francesco,,Milano,Francesco Canova da Milano,,,,,,b.
